track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_genre,danceability,energy,key,loudness,speechiness,liveness,valence,tempo,duration_ms,popularity_category,tempo_category,loudness_category,release_month
Tyrant (feat. Jorja Smith),Kali Uchis,52,Tyrant (feat. Jorja Smith),2017-05-22,r&b,0.423,0.471,3,-8.775,0.168,0.116,0.646,82.527,204290,Medium Popularity,Slow,Moderate,May
Speed,Kali Uchis,52,Por Vida,2015-02-04,r&b,0.584,0.508,9,-6.68,0.0617,0.246,0.186,169.975,255184,Medium Popularity,Very Fast,Moderate,February
Only Girl,Kali Uchis,52,Only Girl,2016-04-11,r&b,0.806,0.499,9,-7.245,0.151,0.0711,0.402,148.033,222162,Medium Popularity,Fast,Moderate,April
Lens,Frank Ocean,61,Lens,2017-04-23,r&b,0.681,0.333,9,-8.582,0.0974,0.086,0.564,118.05,227655,High Popularity,Moderate,Moderate,April
6 8,Gabriel Garzón-Montano,1,Bishouné: Alma Del Huila (Deluxe),2014-11-14,r&b,0.824,0.136,0,-7.938,0.0588,0.0765,0.155,115.03,298781,Very Low Popularity,Moderate,Moderate,November
"Lost - Recorded at Metropolis Studios, London",Jorja Smith,54,Spotify Singles,2017-12-13,r&b,0.643,0.132,5,-11.266,0.0931,0.101,0.132,114.251,234080,Medium Popularity,Moderate,Quiet,December
Where Did I Go?,Jorja Smith,4,Where Did I Go?,2016-05-23,r&b,0.69,0.642,5,-7.103,0.0721,0.0977,0.363,97.089,190324,Very Low Popularity,Moderate,Moderate,May
Blue Lights,Jorja Smith,2,Blue Lights,2016-02-26,r&b,0.584,0.647,7,-5.464,0.207,0.106,0.341,91.765,250545,Very Low Popularity,Moderate,Moderate,February
Supplier,Kari Faux,14,Lost En Los Angeles,2016-04-08,r&b,0.581,0.407,7,-9.451,0.0379,0.139,0.292,94.935,224842,Very Low Popularity,Moderate,Moderate,April
YOU'RE THE ONE (feat. Syd),KAYTRANADA,46,99.9%,2016-05-06,r&b,0.822,0.385,2,-9.714,0.339,0.107,0.241,118.054,227747,Medium Popularity,Moderate,Moderate,May
American Boyfriend,Kevin Abstract,58,American Boyfriend: A Suburban Love Story,2016-11-18,r&b,0.463,0.698,1,-4.456,0.0368,0.238,0.351,93.072,238249,Medium Popularity,Moderate,Loud,November
Self Importance,Kilo Kish,42,Reflections in Real Time,2016-02-29,r&b,0.474,0.536,11,-6.749,0.0827,0.255,0.174,88.645,181800,Medium Popularity,Slow,Moderate,February
Spilling into You,Poppy Ajudha,19,FEMME,2018-02-23,r&b,0.689,0.529,6,-8.103,0.384,0.381,0.558,130.993,232362,Very Low Popularity,Fast,Moderate,February
Tepid Soul,Poppy Ajudha,34,Tepid Soul,2017-11-24,r&b,0.575,0.497,11,-8.592,0.0449,0.0948,0.423,93.625,227510,Low Popularity,Moderate,Moderate,November
Timmy's Prayer,Sampha,47,Process,2017-02-03,r&b,0.452,0.558,1,-9.649,0.205,0.104,0.221,139.428,263923,Medium Popularity,Fast,Moderate,February
Under,Sampha,46,Process,2017-02-03,r&b,0.752,0.533,11,-8.986,0.0348,0.114,0.461,114.984,281946,Medium Popularity,Moderate,Moderate,February
Incomplete Kisses,Sampha,55,Process,2017-02-03,r&b,0.65,0.418,6,-12.363,0.0451,0.101,0.265,127.206,233857,Medium Popularity,Fast,Quiet,February
Cranes in the Sky,Solange,66,A Seat at the Table,2016-09-30,r&b,0.719,0.615,6,-5.972,0.045,0.235,0.465,96.988,250973,High Popularity,Moderate,Moderate,September
Don't Touch My Hair,Solange,61,A Seat at the Table,2016-09-30,r&b,0.823,0.411,0,-7.061,0.0557,0.649,0.397,90.997,257547,High Popularity,Moderate,Moderate,September
Dark Red,Steve Lacy,47,Steve Lacy's Demo,2017-02-24,r&b,0.603,0.783,6,-4.023,0.062,0.119,0.775,172.041,173104,Medium Popularity,Very Fast,Loud,February
Childs Play (feat. Chance the Rapper),SZA,63,Z,2014-04-08,r&b,0.759,0.342,1,-9.044,0.0406,0.112,0.22,99.995,216234,High Popularity,Moderate,Moderate,April
Them Changes,Thundercat,58,Drunk,2017-02-24,r&b,0.784,0.55,8,-8.645,0.0632,0.0899,0.715,81.676,188385,Medium Popularity,Slow,Moderate,February
Friend Zone,Thundercat,45,Drunk,2017-02-24,r&b,0.589,0.83,1,-4.961,0.0352,0.114,0.239,106.995,192511,Medium Popularity,Moderate,Loud,February
Lite Weight (feat. The Free Nationals United Fellowship Choir),Anderson .Paak,53,Malibu,2016-01-15,r&b,0.655,0.855,8,-9.347,0.257,0.476,0.508,120.014,206360,Medium Popularity,Fast,Moderate,January
Nights,Frank Ocean,78,Blonde,2016-08-20,r&b,0.466,0.548,5,-9.362,0.118,0.113,0.423,89.815,307151,High Popularity,Slow,Moderate,August
Loner,Kali Uchis,62,Por Vida,2015-02-04,r&b,0.722,0.675,1,-5.61,0.0775,0.305,0.507,120.012,212000,High Popularity,Fast,Moderate,February
Gush,Pharrell Williams,15,G I R L,2014-03-03,r&b,0.796,0.697,4,-7.062,0.0537,0.0523,0.714,111.999,234667,Very Low Popularity,Moderate,Moderate,March
Room in Here (feat. The Game & Sonyae Elise),Anderson .Paak,53,Malibu,2016-01-15,r&b,0.643,0.894,6,-4.765,0.374,0.257,0.459,86.985,239173,Medium Popularity,Slow,Loud,January
Dead To Me,Kali Uchis,70,Isolation,2018-04-06,r&b,0.675,0.761,4,-4.469,0.0466,0.102,0.428,119.001,199506,High Popularity,Moderate,Loud,April
Miami (feat. BIA),Kali Uchis,55,Isolation,2018-04-06,r&b,0.624,0.785,11,-5.634,0.034,0.0883,0.656,95.933,243865,Medium Popularity,Moderate,Moderate,April
Killer,Kali Uchis,56,Isolation,2018-04-06,r&b,0.622,0.638,0,-6.291,0.043,0.362,0.646,140.005,172357,Medium Popularity,Fast,Moderate,April
Tomorrow,Kali Uchis,55,Isolation,2018-04-06,r&b,0.644,0.591,2,-7.218,0.0296,0.141,0.494,107.034,190375,Medium Popularity,Moderate,Moderate,April
Just A Stranger (feat. Steve Lacy),Kali Uchis,66,Isolation,2018-04-06,r&b,0.745,0.672,9,-5.738,0.0346,0.103,0.641,108.031,177697,High Popularity,Moderate,Moderate,April
Chronic Sunshine,Cosmo Pyke,60,Chronic Sunshine,2017-01-30,r&b,0.431,0.773,2,-5.002,0.0636,0.348,0.504,111.387,270927,Medium Popularity,Moderate,Moderate,January
Never Never,SBTRKT,44,SBTRKT,2011-06-27,r&b,0.671,0.604,8,-8.066,0.146,0.0961,0.555,149.927,237013,Medium Popularity,Fast,Moderate,June
Come Over - Radio Edit,The Internet,32,Come Over,2018-05-30,r&b,0.764,0.64,8,-7.424,0.0388,0.097,0.701,92.0,219440,Low Popularity,Moderate,Moderate,May
Sticky,Ravyn Lenae,60,Sticky,2017-12-08,r&b,0.712,0.846,4,-6.714,0.0538,0.106,0.573,120.016,196755,Medium Popularity,Fast,Moderate,December
Your Teeth In My Neck,Kali Uchis,60,Isolation,2018-04-06,r&b,0.853,0.604,3,-5.794,0.0511,0.135,0.86,116.0,186181,Medium Popularity,Moderate,Moderate,April
Wait a Minute!,WILLOW,78,ARDIPITHECUS,2015-01-11,r&b,0.764,0.705,3,-5.279,0.0278,0.0943,0.672,101.003,196520,High Popularity,Moderate,Moderate,January
Social Sites,Cosmo Pyke,58,Social Sites,2016-10-24,r&b,0.411,0.618,4,-4.964,0.0469,0.279,0.211,120.734,289309,Medium Popularity,Fast,Loud,October
The One,Jorja Smith,62,Lost & Found,2018-06-08,r&b,0.312,0.661,0,-8.508,0.092,0.102,0.443,82.39,197575,High Popularity,Slow,Moderate,June
Sober,Mahalia,63,Sober,2017-07-07,r&b,0.657,0.7,10,-4.911,0.382,0.0992,0.61,82.113,266288,High Popularity,Slow,Loud,July
Am I Wrong (feat. ScHoolboy Q),Anderson .Paak,60,Malibu,2016-01-15,r&b,0.729,0.799,11,-7.378,0.0779,0.0948,0.532,115.04,253520,Medium Popularity,Moderate,Moderate,January
Palm Trees - Motez Remix,GoldLink,38,"And After That, We Didn't Talk - The Remixes",2016-06-10,r&b,0.832,0.67,2,-7.407,0.0666,0.28,0.449,113.007,277896,Low Popularity,Moderate,Moderate,June
TOGETHER,KAYTRANADA,58,99.9%,2016-05-06,r&b,0.825,0.694,1,-7.604,0.177,0.356,0.809,112.017,197240,Medium Popularity,Moderate,Moderate,May
Disconnected,Thilo,28,Disconnected,2019-05-17,r&b,0.78,0.496,3,-8.214,0.0814,0.945,0.545,93.088,246452,Low Popularity,Moderate,Moderate,May
Loudmouth,Cailin Russo,37,House with a Pool,2018-07-13,r&b,0.68,0.706,0,-5.649,0.0581,0.586,0.703,101.03,242200,Low Popularity,Moderate,Moderate,July
X2UO,Honors,21,X2UO,2018-06-29,r&b,0.417,0.475,9,-8.414,0.184,0.095,0.338,84.334,192302,Low Popularity,Slow,Moderate,June
Two of Us,Pat Clifton,10,Equinox,2018-03-30,r&b,0.763,0.647,6,-8.644,0.369,0.689,0.561,90.925,181978,Very Low Popularity,Moderate,Moderate,March
What I'm Used To,Nick Luebke,15,What I'm Used To,2018-06-26,r&b,0.649,0.608,7,-9.08,0.027,0.318,0.331,100.005,159554,Very Low Popularity,Moderate,Moderate,June
I Wouldn't Know Any Better Than You,Gentle Bones,60,I Wouldn't Know Any Better Than You,2018-06-15,r&b,0.708,0.485,2,-5.552,0.0699,0.104,0.281,139.99,151041,Medium Popularity,Fast,Moderate,June
I Wanna,Con Brio,5,I Wanna,2018-05-25,r&b,0.675,0.748,5,-6.76,0.0327,0.206,0.478,114.925,220400,Very Low Popularity,Moderate,Moderate,May
SADE IN THE 90s,Qveen Herby,12,SADE IN THE 90s,2018-04-20,r&b,0.801,0.491,0,-9.088,0.0543,0.193,0.822,125.049,220800,Very Low Popularity,Fast,Moderate,April
Come Thru,Sophia Danai,24,Come Thru,2018-04-13,r&b,0.617,0.558,7,-6.553,0.0464,0.123,0.262,103.987,249195,Low Popularity,Moderate,Moderate,April
The Others,RIKA,15,The Others,2018-01-26,r&b,0.582,0.704,5,-6.242,0.0347,0.212,0.698,150.863,197286,Very Low Popularity,Very Fast,Moderate,January
Fire & Brew,Kai Exos,10,Fire & Brew,2017-05-12,r&b,0.633,0.842,0,-4.454,0.0334,0.275,0.693,120.009,207072,Very Low Popularity,Fast,Loud,May
Street Lights,Ries Brothers,29,The View from the Outside,2017-11-10,r&b,0.688,0.862,7,-5.025,0.0334,0.116,0.861,117.941,228933,Low Popularity,Moderate,Moderate,November
Knew About Me,Homaze,7,Knew About Me,2017-12-05,r&b,0.678,0.621,10,-4.803,0.102,0.0827,0.499,122.969,217816,Very Low Popularity,Fast,Loud,December
Drops,Solarrio,6,Drops,2016-10-14,r&b,0.62,0.692,1,-6.423,0.103,0.151,0.397,159.062,238560,Very Low Popularity,Very Fast,Moderate,October
Blueberry Cadillac,Landon Sears,36,Blueberry Cadillac,2017-03-18,r&b,0.79,0.514,8,-8.881,0.112,0.0993,0.757,128.114,198750,Low Popularity,Fast,Moderate,March
Skylines,Zekl,27,Skylines,2017-08-06,r&b,0.672,0.519,9,-7.222,0.0394,0.084,0.472,94.06,234107,Low Popularity,Moderate,Moderate,August
1997,Moo Latte,29,"Memo, the Beat Tape",2017-04-18,r&b,0.508,0.673,2,-9.221,0.545,0.0806,0.552,84.417,187644,Low Popularity,Slow,Moderate,April
I Need Your Love,Tanaë,1,I Need Your Love,2017-10-13,r&b,0.618,0.734,6,-5.224,0.0377,0.661,0.555,96.977,220000,Very Low Popularity,Moderate,Moderate,October
Eagle Eye,Ava Raiin,5,Ava Raiin,2017-07-14,r&b,0.541,0.668,10,-8.702,0.0652,0.102,0.4,159.97,222760,Very Low Popularity,Very Fast,Moderate,July
Dang! (feat. Anderson .Paak),Mac Miller,10,Dang! (feat. Anderson .Paak),2016-07-28,r&b,0.836,0.67,5,-6.907,0.23,0.0837,0.556,107.018,305350,Very Low Popularity,Moderate,Moderate,July
I Can't Lose (feat. Keyone Starr) - Pomo Remix,Mark Ronson,46,I Can't Lose (Remixes) - EP (feat. Keyone Starr),2015-07-03,r&b,0.757,0.639,11,-7.34,0.434,0.18,0.459,115.234,217200,Medium Popularity,Moderate,Moderate,July
Get Your Way (feat. Roses Gabor),Brasstracks,28,Good Love,2016-08-19,r&b,0.793,0.726,1,-5.42,0.068,0.755,0.578,117.98,191997,Low Popularity,Moderate,Moderate,August
Superstitious - Chris McClenney Remix,MKTO,29,Superstitious (Chris McClenney Remix),2016-05-27,r&b,0.778,0.496,8,-8.516,0.103,0.209,0.374,116.983,203453,Low Popularity,Moderate,Moderate,May
Where You Belong,Jay Prince,33,Smile Good,2016-10-21,r&b,0.813,0.592,7,-7.392,0.0585,0.125,0.48,109.944,235729,Low Popularity,Moderate,Moderate,October
Just A Lover - Pomo Remix,Hayden James,28,Just A Lover (Remixes),2016-08-19,r&b,0.725,0.755,7,-7.875,0.231,0.311,0.54,113.879,238418,Low Popularity,Moderate,Moderate,August
The One - Wantigga Remix,Triggerfinger,16,The One,2016-03-11,r&b,0.766,0.733,5,-7.231,0.0829,0.0699,0.626,112.033,212900,Very Low Popularity,Moderate,Moderate,March
My Own Throne,Pat Lok,17,My Own Throne - EP,2016-07-22,r&b,0.725,0.718,5,-5.867,0.233,0.053,0.458,112.941,263736,Very Low Popularity,Moderate,Moderate,July
Drop Your Love (feat. Dirty Radio),Young Franco,45,Drop Your Love (feat. Dirty Radio),2016-03-14,r&b,0.661,0.806,5,-6.194,0.437,0.117,0.475,121.216,207022,Medium Popularity,Fast,Moderate,March
Free Room (feat. Appleby),Ravyn Lenae,61,Moon Shoes EP,2016-07-29,r&b,0.778,0.465,4,-7.662,0.318,0.107,0.386,120.172,217013,High Popularity,Fast,Moderate,July
Love Somebody - Mr. Carmack Remix,Ta-ku,21,Love Somebody (Mr. Carmack Remix),2016-10-14,r&b,0.716,0.56,10,-10.456,0.0502,0.12,0.39,104.936,220218,Low Popularity,Moderate,Quiet,October
Holding On - Pomo Remix,Disclosure,27,Holding On (The Remixes),2015-08-10,r&b,0.868,0.553,7,-8.789,0.107,0.0856,0.49,123.999,208168,Low Popularity,Fast,Moderate,August
Down On My Luck,Vic Mensa,46,Down On My Luck,2015-02-13,r&b,0.72,0.751,11,-7.69,0.194,0.108,0.487,125.022,209480,Medium Popularity,Fast,Moderate,February
Spectrum - GEOTHEORY Remix,GoldLink,30,"And After That, We Didn't Talk - The Remixes",2016-06-10,r&b,0.754,0.796,7,-6.804,0.325,0.117,0.426,115.108,233314,Low Popularity,Moderate,Moderate,June
I'M DEAD,Duckwrth,59,I'M UUGLY,2016-09-23,r&b,0.593,0.751,4,-9.414,0.918,0.356,0.485,114.907,230632,Medium Popularity,Moderate,Moderate,September
In My Nature (feat. Karina),Good Times Ahead,25,Good Times Ahead,2016-10-07,r&b,0.715,0.859,5,-5.248,0.293,0.13,0.592,115.995,240446,Low Popularity,Moderate,Moderate,October
Typically Her (Kaytranada Edition),Beverlay,39,Nova Tunes 2.8,2013-08-26,r&b,0.722,0.565,1,-8.805,0.206,0.386,0.43,114.943,224560,Low Popularity,Moderate,Moderate,August
Foggy Windows,Zacari,45,Foggy Windows,2015-07-23,r&b,0.836,0.385,10,-8.559,0.0883,0.11,0.347,114.046,252632,Medium Popularity,Moderate,Moderate,July
Gypsy Woman,GEOTHEORY,26,Gypsy Woman,2015-08-18,r&b,0.732,0.705,5,-6.662,0.0717,0.107,0.0634,119.937,198000,Low Popularity,Moderate,Moderate,August
Flight Mode - Jengi Beats Remix,Mr Sanka,21,Flight Mode (Jengi Beats Remix),2016-08-25,r&b,0.735,0.652,3,-8.215,0.049,0.0693,0.22,118.026,230860,Low Popularity,Moderate,Moderate,August
De Nada,(dc),28,De Nada,2015-05-14,r&b,0.79,0.607,4,-8.273,0.182,0.296,0.395,120.014,168193,Low Popularity,Fast,Moderate,May
Dark Skin Women - Pomo Remix,GoldLink,27,"And After That, We Didn't Talk - The Remixes",2016-06-10,r&b,0.764,0.669,11,-6.337,0.0577,0.0727,0.707,108.002,226667,Low Popularity,Moderate,Moderate,June
Instinct - MXXWLL Edit,BB Diamond,24,Instinct (The Remixes),2015-08-21,r&b,0.763,0.37,4,-16.247,0.513,0.127,0.283,114.081,164682,Low Popularity,Moderate,Very Quiet,August
Whole Lotta Lovin' - LeMarquis Remix,Mustard,30,Whole Lotta Lovin' (LeMarquis Remix),2016-03-14,r&b,0.784,0.786,4,-6.822,0.232,0.146,0.544,120.043,226427,Low Popularity,Fast,Moderate,March
Enough - Jengi Beats Remix,Wantigga,27,Pillow Talk (Remixes),2016-09-09,r&b,0.854,0.723,6,-5.457,0.192,0.106,0.359,117.985,185085,Low Popularity,Moderate,Moderate,September
Kiss It Better - KAYTRANADA Edition,Rihanna,45,Kiss It Better (Dance Remix),2016-06-01,r&b,0.854,0.498,11,-7.922,0.332,0.3,0.343,108.049,325307,Medium Popularity,Moderate,Moderate,June
Luh You,Anderson .Paak,44,Venice,2015-08-28,r&b,0.697,0.719,7,-5.805,0.353,0.0819,0.662,117.051,210720,Medium Popularity,Moderate,Moderate,August
Love For That,Mura Masa,2,Love For That,2015-10-13,r&b,0.628,0.523,5,-7.246,0.192,0.12,0.356,112.864,191595,Very Low Popularity,Moderate,Moderate,October
YOU'RE THE ONE,KAYTRANADA,66,99.9%,2016-05-06,r&b,0.824,0.396,2,-9.663,0.332,0.108,0.252,118.053,227707,High Popularity,Moderate,Moderate,May
Sober Thoughts - Chris McClenney Remix,GoldLink,21,Sober Thoughts (Chris McClenney Remix),2015-04-28,r&b,0.775,0.719,5,-8.613,0.447,0.0962,0.853,107.677,180000,Low Popularity,Moderate,Moderate,April
January - Kaytranada Edition,Disclosure,34,Settle (Special Edition),2014-01-01,r&b,0.758,0.625,10,-9.693,0.45,0.361,0.672,119.931,321770,Low Popularity,Moderate,Moderate,January
Bruh,Jengi,23,Bruh,2014-12-11,r&b,0.816,0.531,2,-11.898,0.0606,0.0856,0.328,111.971,242143,Low Popularity,Moderate,Quiet,December
Good Feeling - MXXWLL Remix,Jodie Abacus,29,For Real Life And Not Pretend - The Remixes,2016-05-06,r&b,0.741,0.42,6,-7.555,0.213,0.0837,0.341,109.667,194601,Low Popularity,Moderate,Moderate,May
BREAKDANCE LESSON N.1,KAYTRANADA,47,99.9%,2016-05-06,r&b,0.771,0.786,10,-7.324,0.0648,0.705,0.19,119.961,268080,Medium Popularity,Moderate,Moderate,May
Illuminate,Good Times Ahead,26,Good Times Ahead,2016-10-07,r&b,0.597,0.832,1,-5.959,0.182,0.585,0.766,104.665,244619,Low Popularity,Moderate,Moderate,October
Trouble - Jengi Beats Remix,OFFAIAH,34,Trouble (Remixes Pt. 2),2016-09-23,r&b,0.704,0.613,1,-7.738,0.0435,0.116,0.484,116.032,174640,Low Popularity,Moderate,Moderate,September
We Want Love,Snacks,32,We Want Love - EP,2016-07-22,r&b,0.932,0.489,1,-9.039,0.49,0.062,0.726,112.12,207444,Low Popularity,Moderate,Moderate,July
ONE TOO MANY,KAYTRANADA,51,99.9%,2016-05-06,r&b,0.811,0.665,1,-7.009,0.221,0.185,0.347,109.925,218240,Medium Popularity,Moderate,Moderate,May
Unique - Louis Futon Remix,GoldLink,30,"And After That, We Didn't Talk - The Remixes",2016-06-10,r&b,0.641,0.795,7,-5.294,0.299,0.627,0.457,114.993,254678,Low Popularity,Moderate,Moderate,June
Be Alright,Ariana Grande,70,Dangerous Woman,2016-05-20,r&b,0.813,0.456,1,-7.667,0.0685,0.105,0.587,108.801,179293,High Popularity,Moderate,Moderate,May
Firefly,Mura Masa,5,Someday Somewhere,2015-04-10,r&b,0.793,0.449,10,-9.243,0.136,0.0642,0.46,109.982,228000,Very Low Popularity,Moderate,Moderate,April
We Go Back - Jarami Remix,CHINAH,40,We Go Back (Jarami Remix),2016-01-08,r&b,0.708,0.504,7,-8.108,0.302,0.18,0.413,106.998,232331,Low Popularity,Moderate,Moderate,January
Stay Lost - Cabu Remix,Joe Hertz,61,Stay Lost (Cabu Remix),2016-04-11,r&b,0.572,0.498,2,-10.484,0.431,0.247,0.549,109.192,226909,High Popularity,Moderate,Quiet,April
73 Degrees (feat. Masego),Mars Today,35,Tropical Fruit,2015-10-23,r&b,0.846,0.668,9,-5.879,0.0427,0.128,0.576,121.006,174573,Low Popularity,Fast,Moderate,October
Your Love,Tom Misch,50,Beat Tape 2,2015-08-28,r&b,0.861,0.463,5,-9.22,0.118,0.0599,0.261,116.038,254735,Medium Popularity,Moderate,Moderate,August
Something Good (feat. Speelburg),Bondax,19,Bondax & Friends: The Mix Album,2014-11-21,r&b,0.687,0.921,8,-7.196,0.162,0.313,0.781,106.997,184347,Very Low Popularity,Moderate,Moderate,November
THE MOVE - prod. KAYTRANADA,Reva DeVito,45,THE MOVE (prod. KAYTRANADA),2016-09-22,r&b,0.83,0.374,9,-9.875,0.0481,0.0931,0.59,109.963,194783,Medium Popularity,Moderate,Moderate,September
Stay Close,Barney Artist,41,Painting Sounds,2016-04-29,r&b,0.869,0.647,1,-8.547,0.349,0.181,0.325,110.135,156687,Medium Popularity,Moderate,Moderate,April
Good Together - Jarami Remix,HONNE,28,Good Together (Remixes),2016-10-14,r&b,0.754,0.504,5,-8.236,0.198,0.146,0.363,105.949,230519,Low Popularity,Moderate,Moderate,October
Dapper (feat. Anderson .Paak),Domo Genesis,59,Genesis,2016-03-25,r&b,0.753,0.594,1,-9.486,0.0816,0.391,0.562,112.568,193093,Medium Popularity,Moderate,Moderate,March
Late Night - ROM Remix,GoldLink,26,"And After That, We Didn't Talk - The Remixes",2016-06-10,r&b,0.732,0.746,0,-6.435,0.146,0.386,0.561,102.999,153066,Low Popularity,Moderate,Moderate,June
Good Love (feat. Jay Prince),Brasstracks,30,Good Love,2016-08-19,r&b,0.605,0.774,6,-6.269,0.315,0.0438,0.679,96.795,192002,Low Popularity,Moderate,Moderate,August
Redbone,Childish Gambino,15,"""Awaken, My Love!""",2016-12-02,r&b,0.745,0.359,1,-10.429,0.112,0.138,0.55,160.123,326933,Very Low Popularity,Very Fast,Quiet,December
Blood On Me,Sampha,1,Blood On Me,2016-08-31,r&b,0.773,0.518,11,-8.188,0.145,0.611,0.642,104.024,246952,Very Low Popularity,Moderate,Moderate,August
Love$ick,Mura Masa,9,Love$ick,2016-09-30,r&b,0.65,0.776,6,-5.059,0.139,0.27,0.772,88.89,192155,Very Low Popularity,Slow,Moderate,September
All I See - Pomo Remix,Bondax,36,All I See (Remixes),2014-10-17,r&b,0.71,0.735,10,-4.733,0.188,0.216,0.627,115.753,237253,Low Popularity,Moderate,Loud,October
Fall in Love,GoldLink,56,Fall in Love,2016-08-26,r&b,0.627,0.837,1,-7.162,0.36,0.328,0.504,105.105,184571,Medium Popularity,Moderate,Moderate,August
This Christmas,Donny Hathaway,75,A Donny Hathaway Collection,1990-04-03,r&b,0.634,0.645,5,-9.2,0.0376,0.246,0.677,93.05,231173,High Popularity,Moderate,Moderate,April
Let It Snow,Boyz II Men,56,The Best Of/20th Century Masters: The Christmas Collection,1993-10-05,r&b,0.697,0.409,0,-11.238,0.0369,0.114,0.542,124.382,251133,Medium Popularity,Fast,Quiet,October
Christmas Time Again,Ashanti,11,Ashanti's Christmas,2003-01-01,r&b,0.701,0.378,1,-7.693,0.0279,0.0461,0.321,90.985,244720,Very Low Popularity,Moderate,Moderate,January
Deck the Halls / Silent Night,Whitney Houston,5,One Wish - The Holiday Album,2003-11-18,r&b,0.742,0.668,5,-5.449,0.129,0.107,0.604,92.019,269867,Very Low Popularity,Moderate,Moderate,November
Joy To the World,Darlene McCoy,39,Gospel's Best - Christmas,2012-01-01,r&b,0.579,0.834,7,-5.668,0.0561,0.18,0.424,92.059,280840,Low Popularity,Moderate,Moderate,January
Have Yourself a Merry Little Christmas,Luther Vandross,28,Merry Christmas - En riktigt God Jul,2012-09-28,r&b,0.424,0.382,2,-8.754,0.0286,0.102,0.164,110.724,304000,Low Popularity,Moderate,Moderate,September
Winter Wonderland / Don't Worry Be Happy,Pentatonix,14,That's Christmas To Me,2014-10-17,r&b,0.53,0.398,6,-8.506,0.0523,0.0858,0.717,129.592,207853,Very Low Popularity,Fast,Moderate,October
Give Love On Christmas Day,SWV,20,Merry Christmas - En riktigt God Jul,2012-09-28,r&b,0.573,0.679,10,-5.123,0.0276,0.0902,0.497,139.948,229640,Very Low Popularity,Fast,Moderate,September
Do You Hear What I Hear,Gladys Knight & The Pips,20,Merry Christmas - En riktigt God Jul,2012-09-28,r&b,0.539,0.378,9,-8.291,0.033,0.0967,0.185,142.005,237147,Very Low Popularity,Fast,Moderate,September
Merry Christmas All,The Salsoul Orchestra,1,Salsoul Christmas Jollies (Deluxe),2013-11-11,r&b,0.641,0.56,1,-9.881,0.0434,0.213,0.662,118.939,197507,Very Low Popularity,Moderate,Moderate,November
I'm Dreaming of a Black Christmas,L. Young,25,Black Christmas - EP,2013-12-17,r&b,0.737,0.655,1,-8.651,0.0462,0.0989,0.64,95.018,219789,Low Popularity,Moderate,Moderate,December
Celebrate,Jean Baylor,24,Light Up The World,2011-11-22,r&b,0.696,0.828,6,-3.586,0.176,0.195,0.892,103.02,174000,Low Popularity,Moderate,Loud,November
Baby It's Cold Outside (feat. Christina Aguilera),CeeLo Green,41,CeeLo's Magic Moment,2012-10-29,r&b,0.425,0.378,5,-5.819,0.0341,0.0664,0.405,118.593,243067,Medium Popularity,Moderate,Moderate,October
