track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_category,tempo_category,loudness_category,release_month
For The Cool In You,Babyface,40.0,For The Cool In You,1993-08-24,r&b,0.668,0.6989134898547792,6.0,-7.661,0.0,0.0447,0.142,0.515,0.0585,0.611,92.079,293733.0,Medium-Low Popularity,Slow,Moderate,August
When Can I See You,Babyface,0.0,R&B Slow Grooves,2008-08-19,r&b,0.795,0.553,1.0,-8.752,0.0,0.0508,0.247,5.39e-06,0.18,0.586,84.621,225829.00778894473,Unknown,Slow,Moderate,August
Someone To Love,Bad Boys The Original Motion Picture Soundtrack,0.0,Bad Boys The Original Motion Picture Soundtrack,2012-10-12,r&b,0.661,0.384,5.387222222222222,-11.679,0.0,0.0271,0.0562,6.67e-06,0.0867,0.32,136.138,273554.0,Unknown,Fast,Quiet,October
Girls Dem Sugar,Beenie Man,53.0,Art And Life,2000-01-01,r&b,0.603,0.782,2.0,-4.832,1.0,0.10698268610046399,0.118,0.0,0.363,0.731,124.303,257893.0,Medium Popularity,Fast,Loud,January
When Will I See You Smile Again?,Bell Biv DeVoe,0.0,Gold,2005-01-01,r&b,0.66,0.61,6.0,-6.027,0.0,0.10698268610046399,0.0569,0.000675,0.0869,0.256,124.06,306200.0,Unknown,Fast,Moderate,January
No Diggity,Blackstreet,46.0,No Diggity: The Very Best Of Blackstreet,2003-01-01,r&b,0.865,0.65,1.0,-4.617,0.0,0.207,0.175427786901252,0.0,0.133,0.715,88.663,305707.0,Medium-Low Popularity,Slow,Loud,January
808,Blaque,41.0,Blaque,1999-05-28,r&b,0.867,0.42,1.0,-9.478,1.0,0.10698268610046399,0.00328,3.18e-06,0.0887,0.367,121.66,306693.0,Medium-Low Popularity,Fast,Moderate,May
Humpin' Around,Bobby Brown,0.0,Bobby,1992-01-01,r&b,0.6545498077701337,0.797,1.0,-7.271,1.0,0.0417,0.00246,0.175,0.0476,0.583,110.157,378493.0,Unknown,Moderate,Moderate,January
End Of The Road,Boyz II Men,46.0,The Best Of Boyz II Men 20th Century Masters The Millennium Collection,2003-10-07,r&b,0.64,0.421,5.0,-9.298,0.0,0.0246,0.067,0.08365661309457895,0.0614,0.478,74.836,348893.0,Medium-Low Popularity,Very Slow,Moderate,October
I'll Make Love To You,Boyz II Men,19.0,Legacy - The Greatest Hits Collection,2001-10-30,r&b,0.566,0.503,2.0,-6.7204889102207845,1.0,0.024,0.131,0.0,0.0876,0.207,142.452,244800.0,Low Popularity,Very Fast,Moderate,October
On Bended Knee,Boyz II Men,0.0,Motown Number 1's Vol. 2,2007-01-01,r&b,0.6545498077701337,0.459,8.0,-10.313,1.0,0.0366,0.392,0.0,0.113,0.183,116.628,329947.0,Unknown,Moderate,Quiet,January
One Last Cry,Brian McKnight,19.0,1989-2002 From There To Here,2002-11-05,r&b,0.363,0.176,11.0,-6.7204889102207845,1.0,0.0284,0.906,0.000146,0.13,0.119,109.453,295667.0,Low Popularity,Moderate,Moderate,November
You Should Be Mine (Don't Waste Your Time),Brian McKnight,14.0,1989-2002 From There To Here,2002-11-05,r&b,0.771,0.625,1.0,-4.481,1.0,0.0312,0.00397,0.0013,0.19030977962953666,0.701,94.756,254067.0,Low Popularity,Slow,Loud,November
Anytime,Brian McKnight,0.0,Night Grooves,2000-01-01,r&b,0.739,0.452,6.0,-8.469,1.0,0.0309,0.0183,0.000905,0.041,0.5098375511751326,129.832,274173.0,Unknown,Fast,Moderate,January
I Wish,Carl Thomas,52.0,Emotional,2000-04-18,r&b,0.6545498077701337,0.666,1.0,-4.929,1.0,0.0337,0.0593,3.82e-05,0.107,0.224,89.824,226760.0,Medium Popularity,Slow,Loud,April
Summer Rain,Carl Thomas,52.0,Emotional,2000-04-18,r&b,0.667,0.627,6.0,-10.488,0.0,0.0654,0.175427786901252,5.19e-05,0.111,0.784,186.081,232560.0,Medium Popularity,Ultra Fast,Quiet,April
Faded Pictures - From The Rush Hour Soundtrack,Case,50.0,Best Of,2014-05-27,r&b,0.708,0.511,1.0,-7.437,0.0,0.10698268610046399,0.106,4.5e-06,0.235,0.613,82.023,230867.0,Medium-Low Popularity,Slow,Moderate,May
Missing You,Case,52.0,Open Letter,2001-01-01,r&b,0.612,0.579,1.0,-6.417,0.0,0.0553,0.285,0.0,0.19030977962953666,0.716,86.31,284667.0,Medium Popularity,Slow,Moderate,January
Happily Ever After,Case,55.0,Personal Conversation,1999-01-01,r&b,0.747,0.609,4.0,-6.7204889102207845,0.0,0.0347,0.138,0.0,0.105,0.555,120.051,276000.0,Medium Popularity,Fast,Moderate,January
Faded Pictures,Case,58.0,Personal Conversation,1999-01-01,r&b,0.705,0.511,6.0,-7.422,0.0,0.202,0.125,1.72e-06,0.153,0.5098375511751326,82.011,229773.0,Medium Popularity,Slow,Moderate,January
No Guarantee - Remix Version,Chico DeBarge,34.0,Long Time No See,1997-11-18,r&b,0.851,0.6989134898547792,11.0,-5.789,0.0,0.119,0.0646,0.0,0.261,0.623,127.885,244467.0,Medium-Low Popularity,Fast,Moderate,November
Brown Sugar,D'Angelo,4.0,Brown Sugar,1995-07-03,r&b,0.718,0.486,9.0,-8.342,1.0,0.168,0.53,0.08365661309457895,0.102,0.589,83.077,262893.0,Very Low Popularity,Slow,Moderate,July
Me And Those Dreamin' Eyes Of Mine,D'Angelo,0.0,Brown Sugar,1995-07-03,r&b,0.6545498077701337,0.402,4.0,-10.695,0.0,0.219,0.702,0.00014,0.11,0.503,83.339,286800.0,Unknown,Slow,Quiet,July
Cruisin' - Carl Mackintosh Mix,D'Angelo,2.0,Brown Sugar,1995-07-03,r&b,0.407,0.525,11.0,-12.725,0.5638447617132516,0.166,0.381,0.000452,0.0816,0.329,74.34,384667.0,Very Low Popularity,Very Slow,Quiet,July
"Hopeless (From the New Line Cinema Film, ""Love Jones"")",Dionne Farris,32.0,Love Jones The Music,1997-03-11,r&b,0.6545498077701337,0.385,9.0,-10.23,1.0,0.0474,0.589,0.0245,0.111,0.83,78.494,234640.0,Medium-Low Popularity,Very Slow,Quiet,March
U Know What's Up,Donell Jones,48.0,The Best of Donell Jones,2007-09-25,r&b,0.822,0.482,10.0,-6.472,0.0,0.0542,0.175427786901252,0.00136,0.0612,0.868,103.018,240813.0,Medium-Low Popularity,Moderate,Moderate,September
Where I Wanna Be,Donell Jones,42.58588104502501,The Best of Donell Jones,2007-09-25,r&b,0.656,0.388,5.0,-9.079,0.0,0.0297,0.536,0.0,0.305,0.461,102.036,253013.0,Medium-Low Popularity,Moderate,Moderate,September
Never Make A Promise - Radio Edit,Dru Hill,19.0,The Best Of Dru Hill 20th Century Masters The Millennium Collection,2006-03-13,r&b,0.699,0.506,9.0,-7.395,0.0,0.0287,0.336,0.08365661309457895,0.168,0.356,113.172,246160.0,Low Popularity,Moderate,Moderate,March
In My Bed - So So Def Mix,Dru Hill,22.0,Hits,2005-01-01,r&b,0.828,0.641,10.0,-7.675,0.0,0.10698268610046399,0.101,0.0,0.068,0.842,95.244,242360.0,Low Popularity,Slow,Moderate,January
Don't Let Go (Love),En Vogue,47.0,The Very Best Of En Vogue (Digital),2001-08-21,r&b,0.618,0.688,5.0,-5.867,0.5638447617132516,0.0477,0.409,6.32e-06,0.3,0.561,78.311,291880.0,Medium-Low Popularity,Very Slow,Moderate,August
Giving Him Something He Can Feel,En Vogue,32.0,The Very Best Of En Vogue (Digital),2001-08-21,r&b,0.496,0.298,5.387222222222222,-10.175,0.0,0.0405,0.306,1.72e-06,0.0875,0.705,203.824,235707.0,Medium-Low Popularity,Ultra Fast,Quiet,August
Don't Go,En Vogue,18.0,The Very Best Of En Vogue (Digital),2001-08-21,r&b,0.68,0.636,3.0,-7.853,0.0,0.0366,0.187,1.36e-05,0.052,0.787,121.04495242659672,348000.0,Low Popularity,Fast,Moderate,August
On & On,Erykah Badu,67.0,Baduizm,1997-01-01,r&b,0.6545498077701337,0.403,11.0,-10.423,0.0,0.158,0.0396,0.0113,0.256,0.346,80.476,226133.0,Medium Popularity,Slow,Quiet,January
Other Side Of The Game,Erykah Badu,57.0,Baduizm,1997-01-01,r&b,0.657,0.253,11.0,-10.665,0.5638447617132516,0.0855,0.433,0.514,0.116,0.186,83.213,393733.0,Medium Popularity,Slow,Quiet,January
Next Lifetime,Erykah Badu,59.0,Baduizm,1997-01-01,r&b,0.643,0.413,8.0,-11.929,0.0,0.0564,0.129,0.00105,0.095,0.339,130.026,225829.00778894473,Medium Popularity,Fast,Quiet,January
Tears,Force M.D.'s,0.0,Rhino Hi-Five: Force M.D.'s,2006-08-22,r&b,0.605,0.612,5.387222222222222,-6.716,1.0,0.0386,0.356,0.0,0.0851,0.439,129.834,244560.0,Unknown,Fast,Moderate,August
Get Me Home - Album Version (Edited),Foxy Brown,26.0,No Diggity: The Very Best Of Blackstreet,2003-01-01,r&b,0.776,0.492,7.0,-6.514,1.0,0.253,0.121,7.9e-05,0.172,0.5098375511751326,96.071,229133.0,Low Popularity,Slow,Moderate,January
Killing Me Softly With His Song,Fugees,55.0,Greatest Hits,2003-03-25,r&b,0.765,0.6989134898547792,4.0,-10.122,0.0,0.0723,0.0267,1.28e-06,0.167,0.499,92.414,290293.0,Medium Popularity,Slow,Quiet,March
So Anxious,Ginuwine,58.0,100% Ginuwine,1999-03-16,r&b,0.733,0.395,6.0,-11.959,0.0,0.0366,0.279,2.37e-06,0.468,0.5098375511751326,96.085,276067.0,Medium Popularity,Slow,Quiet,March
Pony,Ginuwine,61.0,Ginuwine... The Bachelor,1996-10-08,r&b,0.545,0.647,8.0,-8.079,0.0,0.284,0.0068,0.000904,0.503,0.957,142.026,225829.00778894473,Medium Popularity,Very Fast,Moderate,October
Tell Me Do U Wanna,Ginuwine,40.0,Ginuwine... The Bachelor,1996-10-08,r&b,0.843,0.371,8.0,-6.932,0.0,0.164,0.188,0.08365661309457895,0.0956,0.363,126.043,334267.0,Medium-Low Popularity,Fast,Moderate,October
A Thin Line Between Love & Hate (feat. Shirley Murdock),H-Town,0.0,A Thin Line Between Love & Hate (Music From the Motion Picture),1996-02-09,r&b,0.549,0.446,0.0,-7.807,0.5638447617132516,0.258,0.536,0.0,0.0442,0.511,122.431,300000.0,Unknown,Fast,Moderate,February
On Our Own,Bobby Brown,46.0,Ghostbusters II,1989-06-16,r&b,0.659,0.899,2.0,-6.7204889102207845,1.0,0.0423,0.0035,0.0,0.0629,0.562,101.802,294413.0,Medium-Low Popularity,Moderate,Moderate,June
Motownphilly,Boyz II Men,57.0,Cooleyhighharmony (Bonus Tracks Version),1991-04-30,r&b,0.754,0.857,2.0,-9.699,1.0,0.0605,0.0143,2.14e-05,0.19030977962953666,0.785,114.144,235227.0,Medium Popularity,Moderate,Moderate,April
Crush On You,The Jets,42.58588104502501,Back To Back,1998-01-01,r&b,0.777,0.834,1.0,-10.851,1.0,0.0574,0.0209,0.0976,0.0446,0.967,120.332,272493.0,Medium-Low Popularity,Fast,Quiet,January
Step by Step,New Kids On The Block,61.0,Step By Step,1990-05-31,r&b,0.787,0.63,0.0,-6.7204889102207845,1.0,0.0609,0.0274,6.69e-06,0.161,0.882,125.347,267293.0,Medium Popularity,Fast,Moderate,May
Giving You The Benefit,Pebbles,31.0,Always,1990-01-01,r&b,0.706,0.8,5.0,-10.496,0.0,0.0468,0.144,0.00137,0.19030977962953666,0.931,103.074,341960.0,Medium-Low Popularity,Moderate,Quiet,January
You Got It (The Right Stuff),New Kids On The Block,42.58588104502501,Hangin' Tough,1988-09-02,r&b,0.788,0.522,0.0,-13.029,0.0,0.0578,0.0126,1.35e-06,0.0671,0.923,111.578,249960.0,Medium-Low Popularity,Moderate,Quiet,September
Mamacita,Troop,26.0,Troop,1988-05-24,r&b,0.756,0.6989134898547792,10.0,-13.267,0.0,0.0973,0.0532,0.0227,0.0559,0.767,97.92,337000.0,Low Popularity,Slow,Quiet,May
'Round And 'Round (Merry Go 'Round Of Love),Guy,24.0,Guy,1988-01-01,r&b,0.834,0.6989134898547792,2.0,-14.264,0.0,0.0424,0.023,3.79e-06,0.172,0.641,107.075,257133.0,Low Popularity,Moderate,Quiet,January
Dial My Heart,The Boys,26.0,"20th Century Masters: The Millennium Collection: Best of Motown '80s, Vol. 2",2002-01-01,r&b,0.723,0.695,11.0,-6.7204889102207845,0.0,0.0539,0.014,0.028,0.0258,0.778,100.512,263907.0,Low Popularity,Moderate,Moderate,January
Hey Girl,Levert,13.0,Rope A Dope Style,1990-10-16,r&b,0.719,0.6989134898547792,10.0,-16.887,0.0,0.0825,0.0214,1.88e-06,0.0892,0.768,100.967,280840.0,Low Popularity,Moderate,Very Quiet,October
She's Playing Hard To Get,Hi-Five,42.0,Keep It Goin' On,1992-08-10,r&b,0.518,0.807,1.0,-6.68,1.0,0.057,0.00768,0.08365661309457895,0.271,0.781,199.979,275160.0,Medium-Low Popularity,Ultra Fast,Moderate,August
If It Isn't Love,New Edition,57.0,Heart Break,1988-01-01,r&b,0.588,0.856,5.0,-12.418,0.0,0.0378,0.0915,2.62e-05,0.19030977962953666,0.781,97.968,309840.0,Medium Popularity,Slow,Quiet,January
Close To You,Maxi Priest,48.0,Best Of Maxi Priest,2008-01-01,r&b,0.762,0.646,10.0,-8.69,0.0,0.10698268610046399,0.0105,2.14e-06,0.0406,0.819,95.992,330080.0,Medium-Low Popularity,Slow,Moderate,January
Don't Be Cruel,Bobby Brown,49.0,Don't Be Cruel,1988-01-01,r&b,0.775,0.6989134898547792,1.0,-12.189,1.0,0.0567,0.000132,3.14e-05,0.2,0.712,102.392,408307.0,Medium-Low Popularity,Moderate,Quiet,January
I Know What You Need,R. Kelly,18.0,Born Into The 90's,1992-01-13,r&b,0.773,0.668,8.0,-11.171,1.0,0.10698268610046399,0.0204,0.0,0.0522,0.672,107.193,210533.0,Low Popularity,Moderate,Quiet,January
I Love Your Smile,Shanice,0.0,Soul Sisters,1999-03-14,r&b,0.72,0.804,0.0,-10.211,0.0,0.119,0.012,4.63e-06,0.143,0.757,121.04495242659672,259760.0,Unknown,Fast,Quiet,March
You're So Cold,Mariah Carey,35.0,Emotions,1991-09-17,r&b,0.733,0.785,0.0,-8.249,0.5638447617132516,0.0371,0.043,0.00201,0.113,0.601,110.002,304507.0,Medium-Low Popularity,Moderate,Moderate,September
Crazy,The Boys,0.0,The Boys,2009-05-29,r&b,0.793,0.755,7.0,-7.215,1.0,0.10698268610046399,0.00997,1.89e-06,0.426,0.621,111.817,306338.0,Unknown,Moderate,Moderate,May
Lean on Me - Re-Recorded,Club Nouveau,9.0,New Jack Swing - R&B Hip Hop Hits,2011-01-01,r&b,0.737,0.628,0.0,-6.7204889102207845,1.0,0.0879,0.00501,0.0,0.0665,0.49,177.853,288864.0,Very Low Popularity,Extremely Fast,Moderate,January
Kiss You Back - Single Version,Digital Underground,0.0,The Best Of Digital Underground: Playwutchyalike,2003-06-10,r&b,0.845,0.648,9.0,-10.685,0.0,0.113,0.0386,0.0,0.223,0.5098375511751326,113.086,221467.0,Unknown,Moderate,Quiet,June
It's Gonna Be Alright (feat. Charlie Wilson),Aaron Hall,24.0,Boomerang,1992-06-30,r&b,0.756,0.593,1.0,-6.7204889102207845,1.0,0.0359,0.00315,8.99e-06,0.102,0.64,104.129,333107.0,Low Popularity,Moderate,Moderate,June
Criticize - Single Edit,Alexander O'Neal,1.0,Greatest,2012-12-17,r&b,0.71,0.811,11.0,-10.163,0.0,0.0329,0.187,0.08365661309457895,0.267,0.653,115.354,244347.0,Very Low Popularity,Moderate,Quiet,December
Go Ill,Vanilla Ice,15.0,To The Extreme,1990-01-01,r&b,0.825,0.892,8.0,-9.872,0.0,0.0907,0.00796,0.0,0.0381,0.5098375511751326,107.993,298027.0,Low Popularity,Moderate,Moderate,January
Have You Ever,Brandy,60.0,Never Say Never,1998-05-29,r&b,0.698,0.533,2.0,-6.246,1.0,0.0437,0.542,0.0,0.19030977962953666,0.275,134.001,273440.0,Medium Popularity,Fast,Moderate,May
"I Wanna Be Down (feat. Queen Latifah, Yoyo & McLyte) - Remix",Brandy,56.0,The Best Of Brandy (International Release),2005-03-28,r&b,0.893,0.6989134898547792,11.0,-5.88,0.0,0.396,0.33,0.0,0.395,0.675,86.01,256667.0,Medium Popularity,Slow,Moderate,March
Sittin' Up In My Room,Brandy,51.0,Waiting To Exhale,1995-11-14,r&b,0.796,0.515,8.0,-6.7204889102207845,0.0,0.0276,0.245,0.00196,0.0515,0.9,93.278,292067.0,Medium Popularity,Slow,Moderate,November
Top of the World (feat. Mase),Brandy,50.0,Never Say Never,1998-05-29,r&b,0.839,0.621,1.0,-5.739,1.0,0.132,0.00301,0.0314,0.19030977962953666,0.855,98.015,281507.0,Medium-Low Popularity,Slow,Moderate,May
Full Moon,Brandy,57.0,Full Moon (European Version),2002-02-25,r&b,0.611,0.654,10.0,-4.823,0.0,0.10698268610046399,0.372,0.00432,0.0926,0.609,105.922,248933.0,Medium Popularity,Moderate,Loud,February
Shhh,Tevin Campbell,42.58588104502501,Rhino Hi-Five: Tevin Campbell,2005-12-20,r&b,0.547,0.59,7.0,-9.194,0.0,0.0373,0.171,0.0,0.0391,0.442,126.11,294800.0,Medium-Low Popularity,Fast,Moderate,December
How Do You Want It,2Pac,42.58588104502501,All Eyez On Me,1996-02-13,r&b,0.763,0.84,8.0,-3.704,1.0,0.0929,0.0346,0.0,0.0601,0.748,92.477,287547.0,Medium-Low Popularity,Slow,Loud,February
2 Of Amerikaz Most Wanted,2Pac,62.0,All Eyez On Me,1996-02-13,r&b,0.856,0.904,8.0,-4.804,1.0,0.139,0.175427786901252,3.16e-05,0.0537,0.855,99.247,246533.0,Medium Popularity,Slow,Loud,February
I Ain't Mad At Cha,2Pac,58.0,All Eyez On Me,1996-02-13,r&b,0.749,0.679,5.0,-5.889,0.0,0.238,0.175427786901252,9.33e-06,0.406,0.672,85.04,293667.0,Medium Popularity,Slow,Moderate,February
Keep Ya Head Up,2Pac,1.0,Strictly 4 My N.I.G.G.A.Z...,1993-02-16,r&b,0.634,0.734,8.0,-7.014,0.0,0.414,0.156,0.0,0.45,0.58,86.066,225829.00778894473,Very Low Popularity,Slow,Moderate,February
Hail Mary,2Pac,42.58588104502501,Nu-mixx Klazzics,2003-10-07,r&b,0.865,0.705,10.0,-5.717,0.0,0.321,0.0594,0.0,0.0654,0.508,82.01,320333.0,Medium-Low Popularity,Slow,Moderate,October
Toss It Up,2Pac,26.0,Nu-mixx Klazzics,2003-10-07,r&b,0.809,0.808,6.0,-2.877,0.0,0.157,0.175427786901252,0.0,0.347,0.763,91.952,289373.0,Low Popularity,Slow,Loud,October
California Love - Original Version,2Pac,2.0,2Pac Greatest Hits (Explicit Version),1998-01-01,r&b,0.761,0.835,7.0,-3.076,1.0,0.0425,0.031,0.08365661309457895,0.387,0.766,91.524,284907.0,Very Low Popularity,Slow,Loud,January
Mesmerize,Ja Rule,61.0,The Last Temptation,2002-01-01,r&b,0.769,0.646,1.0,-6.656,1.0,0.199,0.0566,0.0,0.406,0.432,90.079,225829.00778894473,Medium Popularity,Slow,Moderate,January
Livin' It Up,Ja Rule,2.0,Pain Is Love (International Version),2001-10-29,r&b,0.873,0.765,5.387222222222222,-4.088,1.0,0.321,0.0575,0.0,0.0498,0.638,106.024,256960.0,Very Low Popularity,Moderate,Loud,October
I'm Real - Murder Remix,Ja Rule,1.0,Pain Is Love (International Version),2001-10-29,r&b,0.685,0.652,11.0,-5.623,0.0,0.10698268610046399,0.419,0.0,0.0838,0.625,83.515,252893.0,Very Low Popularity,Slow,Moderate,October
Put It On Me,Ja Rule,0.0,Pain Is Love (International Version),2001-10-29,r&b,0.573,0.85,1.0,-4.852,0.5638447617132516,0.33,0.0317,0.0,0.0521,0.692,185.81,282867.0,Unknown,Ultra Fast,Loud,October
Southside,Lloyd,1.0,Southside,2004-01-01,r&b,0.687,0.404,9.0,-9.481,0.0,0.0812,0.377,0.0,0.0813,0.448,121.04495242659672,277840.0,Very Low Popularity,Fast,Moderate,January
Get It Shawty - Main,Lloyd,1.0,Street Love,2007-01-01,r&b,0.822,0.905,5.0,-4.032,0.0,0.241,0.123,0.0,0.19030977962953666,0.674,128.014,209533.0,Very Low Popularity,Fast,Loud,January
Age Ain't Nothing But a Number,Aaliyah,38.0,Age Ain't Nothing But A Number,1994-05-24,r&b,0.6545498077701337,0.532,6.0,-8.637,0.0,0.0295,0.139,0.0914,0.308,0.434,168.123,251960.0,Medium-Low Popularity,Extremely Fast,Moderate,May
At Your Best (You Are Love),Aaliyah,37.0,Age Ain't Nothing But A Number,1994-05-24,r&b,0.622,0.463,9.0,-9.596,0.0,0.0311,0.735,0.0183,0.0911,0.5098375511751326,78.071,289893.0,Medium-Low Popularity,Very Slow,Moderate,May
Street Thing,Aaliyah,27.0,Age Ain't Nothing But A Number,1994-05-24,r&b,0.375,0.504,6.0,-8.941,0.0,0.0424,0.0551,0.08365661309457895,0.225,0.19,127.705,298240.0,Low Popularity,Fast,Moderate,May
Old School,Aaliyah,26.0,Age Ain't Nothing But A Number,1994-05-24,r&b,0.574,0.46,0.0,-9.689,0.5638447617132516,0.18,0.764,7.36e-06,0.372,0.466,167.857,195013.0,Low Popularity,Extremely Fast,Moderate,May
One In A Million,Aaliyah,42.58588104502501,Ultimate R&B 2007,2007-01-01,r&b,0.744,0.502,11.0,-5.313,0.0,0.0468,0.0298,2.23e-05,0.111,0.389,121.911,270253.0,Medium-Low Popularity,Fast,Moderate,January
Try Again,Aaliyah,6.0,R&B Divas,2007-01-01,r&b,0.783,0.58,6.0,-7.398,0.0,0.10698268610046399,0.0817,0.0,0.0831,0.762,93.026,284360.0,Very Low Popularity,Slow,Moderate,January
Are You That Somebody,Aaliyah,41.0,"Best Of Hip Hop & R&B, Vol. 4",2014-02-26,r&b,0.852,0.658,9.0,-7.104,0.0,0.172,0.161,0.08365661309457895,0.0999,0.839,137.986,265667.0,Medium-Low Popularity,Fast,Moderate,February
Happily Ever After,Case,0.0,Best Of,2014-05-27,r&b,0.749,0.616,4.0,-7.026,0.5638447617132516,0.0341,0.172,0.0,0.0512,0.591,120.001,277853.0,Unknown,Fast,Moderate,May
Touch Me Tease Me,Case,0.0,Best Of,2014-05-27,r&b,0.572,0.757,10.0,-7.8,0.0,0.137,0.286,1.77e-06,0.1,0.499,175.241,225829.00778894473,Unknown,Extremely Fast,Moderate,May
Missing You,Case,0.0,Best Of,2014-05-27,r&b,0.521,0.548,1.0,-7.425,0.0,0.072,0.273,0.0,0.0438,0.5098375511751326,172.544,284760.0,Unknown,Extremely Fast,Moderate,May
Heartbreaker,Color Me Badd,19.0,C.M.B.,1991-07-23,r&b,0.756,0.91,5.387222222222222,-9.431,0.0,0.069,0.0299,3.59e-05,0.0273,0.598,107.755,239907.0,Low Popularity,Moderate,Moderate,July
Slow Motion,Color Me Badd,21.0,C.M.B.,1991-07-23,r&b,0.783,0.885,6.0,-7.747,0.0,0.0648,0.00531,0.752,0.0435,0.5098375511751326,92.042,265667.0,Low Popularity,Slow,Moderate,July
One Day,UGK,51.0,Ridin' Dirty,1996-07-30,r&b,0.813,0.6989134898547792,4.0,-9.816,1.0,0.232,0.224,0.0,0.134,0.699,146.073,324173.0,Medium Popularity,Very Fast,Moderate,July
So Sick,Ne-Yo,16.0,In My Own Words,2006-01-01,r&b,0.452,0.574,6.0,-8.336,1.0,0.31,0.175427786901252,0.0,0.189,0.58,92.791,207187.0,Low Popularity,Slow,Moderate,January
Sexy Love,Ne-Yo,4.0,In My Own Words,2006-01-01,r&b,0.693,0.516,8.0,-6.446,1.0,0.10698268610046399,0.297,0.000127,0.0604,0.494,94.02,220853.0,Very Low Popularity,Slow,Moderate,January
Because Of You,Ne-Yo,7.0,Because Of You,2007-01-01,r&b,0.81,0.538,0.0,-5.784,0.0,0.0356,0.528,0.0,0.0951,0.828,109.97,225829.00778894473,Very Low Popularity,Moderate,Moderate,January
Now That We Found Love,Heavy D & The Boyz,3.0,Peaceful Journey,1991-07-02,r&b,0.747,0.696,0.0,-14.737,0.0,0.0631,0.0409,0.0,0.181,0.674,121.04495242659672,258200.0,Very Low Popularity,Fast,Quiet,July
Nuttin' But Love,Heavy D & The Boyz,0.0,Nuttin' But Love,1994-05-25,r&b,0.724,0.506,11.0,-13.663,0.0,0.10698268610046399,0.0588,0.000768,0.0365,0.463,202.651,213733.0,Unknown,Ultra Fast,Quiet,May
Somebody For Me,Heavy D & The Boyz,0.0,Big Tyme,1989-06-12,r&b,0.779,0.46,4.0,-17.053,0.0,0.101,0.039,0.0304,0.0292,0.476,121.04495242659672,303400.0,Unknown,Fast,Very Quiet,June
Got Me Waiting,Heavy D & The Boyz,0.0,Nuttin' But Love,1994-05-25,r&b,0.781,0.293,11.0,-15.968,0.0,0.32,0.0151,5.36e-05,0.142,0.532,121.04495242659672,271467.0,Unknown,Fast,Very Quiet,May
Got Me Waiting - Remix,Heavy D & The Boyz,0.0,Nuttin' But Love,1994-05-25,r&b,0.634,0.538,8.0,-10.29,1.0,0.0434,0.00196,0.08365661309457895,0.386,0.428,78.113,371400.0,Unknown,Very Slow,Quiet,May
Beautiful,Snoop Dogg,3.0,Paid Tha Cost To Be Da Bo$$,2002-01-01,r&b,0.905,0.693,11.0,-6.418,0.0,0.10698268610046399,0.234,0.0,0.0845,0.963,101.019,298307.0,Very Low Popularity,Moderate,Moderate,January
I Wanna Fuck You,Snoop Dogg,3.0,Tha Blue Carpet Treatment,2006-01-01,r&b,0.861,0.479,7.0,-8.433,1.0,0.0515,0.0452,0.08365661309457895,0.351,0.278,99.969,178840.0,Very Low Popularity,Slow,Moderate,January
C.R.E.A.M.,Wu-Tang Clan,42.58588104502501,Enter The Wu-Tang (36 Chambers) [Expanded Edition],1993-11-09,r&b,0.479,0.549,11.0,-10.551,0.0,0.373,0.57,0.0239,0.127,0.576,180.985,252187.0,Medium-Low Popularity,Ultra Fast,Quiet,November
Gravel Pit,Wu-Tang Clan,60.0,Legend Of The Wu-Tang: Wu-Tang Clan's Greatest Hits,2004-10-26,r&b,0.787,0.72,7.0,-7.569,1.0,0.251,0.222,0.0,0.633,0.538,121.04495242659672,253467.0,Medium Popularity,Fast,Moderate,October
Protect Ya Neck,Wu-Tang Clan,42.58588104502501,Enter The Wu-Tang (36 Chambers) [Expanded Edition],1993-11-09,r&b,0.817,0.552,8.0,-10.8,0.0,0.386,0.032,7.17e-06,0.826,0.808,102.011,291067.0,Medium-Low Popularity,Moderate,Quiet,November
Triumph (feat. Cappadonna),Wu-Tang Clan,63.0,Wu-Tang Forever,1997-06-03,r&b,0.722,0.639,2.0,-6.959,1.0,0.373,0.000917,2.79e-05,0.352,0.324,121.04495242659672,338187.0,Medium Popularity,Fast,Moderate,June
